bin	genpergeo	meanlat
BOLD:AAI4852	0.0117035782033042	11.4406208633108
BOLD:AAI4874	4.17663525367725e-05	53.3909466666667
BOLD:AAI4877	0.0274579553986819	10.6586
BOLD:AAI4916	2.59620011274176e-05	39.8176666666667
BOLD:AAI5096	0	11.0084
BOLD:AAI5295	5.43349264776374e-06	60.8578166666667
BOLD:AAI5543	0	48.95093
BOLD:AAI5562	0.0010908078739419	47.4010238095235
BOLD:AAI5580	2.20551294815654e-06	48.4326666666667
BOLD:AAI5591	0.0289954911069485	49.40488
BOLD:AAI5592	0.000549905240918594	46.057355
BOLD:AAI5646	8.67033266559931e-06	57.98117
BOLD:AAI5658	0.000186728556961425	7.555
BOLD:AAI5670	6.24302157594539e-06	53.3106612244904
BOLD:AAI5674	6.4169043098453e-07	48.6611
BOLD:AAI5677	0.000286182084830756	44.4037159999999
BOLD:AAI5747	0.0125786678845173	10.9246176470588
BOLD:AAI5780	4.21072062258509e-07	51.22125
BOLD:AAI5894	8.55378565467077e-07	51.2350946428569
BOLD:AAI5955	1.52165738168562e-05	48.7147666666667
BOLD:AAI5975	2.42111685336004e-06	50.80916
BOLD:AAI5986	0.0414322346707621	34.8742071428571
BOLD:AAI5991	0.00320200473530104	33.81388
BOLD:AAI5993	4.50334356568518e-06	11.5616704347826
BOLD:AAI6188	2.11412764030967	19.4987142857143
BOLD:AAI6237	0	10.9231111111111
BOLD:AAI6268	0.0308084071538264	41.62375
BOLD:AAI6272	0.000186007746732894	26.3972615384615
BOLD:AAI6273	0.00311837985364954	25.1499571428572
BOLD:AAI6274	1.02238208247847e-05	25.15815
BOLD:AAI6279	6.16099992498322e-06	51.0853090909091
BOLD:AAI6280	0.00281590015431771	53.011
BOLD:AAI6284	2.50020708435222e-06	47.8564
BOLD:AAI6287	0	52.1243333333333
BOLD:AAI6300	0.0718123463992999	10.843925
BOLD:AAI6336	0.00299674278851458	10.8307045454546
BOLD:AAI6347	8.44880355566466e-06	49.1085555555556
BOLD:AAI6372	1.51375373348977e-05	45.9618888888889
BOLD:AAI6373	6.04149636798913e-06	53.56658
BOLD:AAI6399	5.04199084946367e-06	30.61824
BOLD:AAI6404	0	10.8966666666667
BOLD:AAI6408	0.000654324024830511	10.896625
BOLD:AAI6480	8.68631024063758e-06	48.3566875
BOLD:AAI6486	6.06687959848152e-07	49.8509166666667
BOLD:AAI6495	0	-35.9616285714286
BOLD:AAI6515	0.000141654324989237	-4.49925
BOLD:AAI6519	0	55.9443333333333
BOLD:AAI6534	0.00126413788003338	10.932575
BOLD:AAI6536	2.08225374974607e-05	11.4413076923077
BOLD:AAI6618	0.0399772415894599	-20.36425
BOLD:AAI7182	6.01463122194448e-05	59.8333333333334
BOLD:AAI7183	0.00104207491981713	33.8813333333333
BOLD:AAI7282	0.000970101066623899	17.76895
BOLD:AAI7285	0.00234377530004847	10.87884
BOLD:AAI7299	0.000605578819903646	4.44908333333333
BOLD:AAI7301	0.000474204048535509	10.8793090909091
BOLD:AAI7309	0.00169083761484727	10.9166666666667
BOLD:AAI7396	0.00253727335127526	11.2176
BOLD:AAI7453	2.66439487815728e-05	46.4670631578947
BOLD:AAI7472	6.04876868492594e-06	-17.03132
BOLD:AAI7597	0.024478018608663	48.9668875
BOLD:AAI7633	4.08422407665273e-06	50.3010428571429
BOLD:AAI7642	0.0034697388358923	48.461045
BOLD:AAI7643	7.96902344545962e-05	51.1223333333333
BOLD:AAI7791	0.00017946100360664	10.95966
BOLD:AAI7792	0	10.93995
BOLD:AAI7795	1.25037552801152e-05	10.86811
BOLD:AAI7955	7.07765243352758e-06	36.4108
BOLD:AAI7959	0.00125598748455178	-28.0195166666667
BOLD:AAI7964	2.21535910031363	19.4982
BOLD:AAI7969	0	53.2364
BOLD:AAI7972	1.04819607922837e-05	48.55864
BOLD:AAI8413	0	52.1126
BOLD:AAI8422	1.01642630142422e-05	49.866951724138
BOLD:AAI8569	2.65175917797784e-05	50.2587941176471
BOLD:AAI8609	0.000205905974703127	56.71892
BOLD:AAI8745	1.92012405433314e-06	48.7568
BOLD:AAI8772	3.52095127414495e-05	53.5956888888889
BOLD:AAI8775	7.93992147766362e-05	51.1463636363636
BOLD:AAI8781	7.18797501795916e-07	47.4801833333333
BOLD:AAI8844	1.58864044971425e-05	47.6118
BOLD:AAI9043	4.3683786324495e-06	51.9828
BOLD:AAI9075	2.10593850355473e-07	60.3438333333333
BOLD:AAI9241	2.80735469883027e-06	52.1831529411764
BOLD:AAI9262	0.000124495886774046	50.7489666666667
BOLD:AAI9458	0.00618941344390728	17.7719
BOLD:AAI9473	0.000104908144789128	33.5825666666667
BOLD:AAI9479	6.96969275662332e-06	33.908
BOLD:AAI9629	2.10985369134351e-06	51.5209199999999
BOLD:AAI9645	0.00117121045647332	50.2050272727273
BOLD:AAI9736	1.47285593929886e-05	51.1635038461538
BOLD:AAI9747	0	10.9348833333333
BOLD:AAI9751	2.64295915768645e-05	51.65505
BOLD:AAI9757	0.000557637328167748	10.873
BOLD:AAI9890	1.16040542141374e-06	54.41087
BOLD:AAI9998	4.44239450059679e-05	58.7119769230769
BOLD:AAJ0171	0.00160537398849279	-12.0151166666667
BOLD:AAJ0207	9.34285912436178e-07	53.912875
BOLD:AAJ0233	9.98223787351505e-06	31.2019857142857
BOLD:AAJ0234	2.01235875880184e-05	30.9583125
BOLD:AAJ0362	0.001192878195652	10.9346
BOLD:AAJ0398	0.000754072648826491	10.9625
BOLD:AAJ0447	6.88091604333861e-06	-30.2578833333333
BOLD:AAJ0494	9.7124569343076e-05	50.1394903225806
BOLD:AAJ0601	4.12951435085784e-06	51.9141666666666
BOLD:AAJ0746	4.67734216954148e-06	50.3869
BOLD:AAJ0884	0.000294281578620866	52.698265625
BOLD:AAJ1108	8.14738546482253e-06	49.5437357142857
BOLD:AAJ1224	0.0135684956351868	50.7239941176467
BOLD:AAJ1250	0	34.2725037036974
BOLD:AAJ1383	0.0123002083613397	10.9214555555556
BOLD:AAJ1402	0.000533954484101776	10.91775
BOLD:AAJ1450	1.13936132139656e-05	50.9698454545455
BOLD:AAJ1451	0	49.9526181818182
BOLD:AAJ1464	0.000273435080395669	46.7542074074074
BOLD:AAJ1466	0.000278280152381927	49.6434583333333
BOLD:AAJ1674	2.02465310905137e-05	48.7531722222222
BOLD:AAJ1742	0.00400757045550378	-24.0235285714286
BOLD:AAJ1958	0.016814068092115	10.9326
BOLD:AAJ2022	1.25459411211133e-05	61.80042
BOLD:AAJ2044	0.000147374641069584	55.8167
BOLD:AAJ2115	0.00018798608536224	49.315551724138
BOLD:AAJ2175	0.0014632177435042	49.225575
BOLD:AAJ2186	4.19999490272455e-05	35.5335454545455
BOLD:AAJ2193	3.21182810753343e-06	49.5968
BOLD:AAJ2194	4.68778741086405e-06	47.77665
BOLD:AAJ2217	2.12858212612862e-05	47.3545
BOLD:AAJ2242	3.86694126875354e-05	51.1302333333333
BOLD:AAJ2314	4.18332967545729e-05	31.3318
BOLD:AAJ2426	5.1896275923295e-05	50.0953125
BOLD:AAJ2562	3.07678613158946e-06	35.7607777777778
BOLD:AAJ2659	6.80266316088248e-06	45.50265
BOLD:AAJ2779	1.09404602369813e-05	51.0760666666667
BOLD:AAJ2808	0.000462795057136724	18.241
BOLD:AAJ2897	5.17730812124638e-06	-28.37374
BOLD:AAJ2959	0.000792861223869368	48.83175
BOLD:AAJ2983	0.000122949206470342	-17.1182657142857
BOLD:AAJ3003	6.95344971522167e-06	-9.18308818181819
BOLD:AAJ3004	9.39555493719882e-06	45.4014235294118
BOLD:AAJ3042	0.00064176951234349	19.0864875
BOLD:AAJ3114	2.50158159391592e-05	-28.4968833333333
BOLD:AAJ3116	2.58727313900903e-05	49.9976
BOLD:AAJ3132	5.23216453545577e-05	-28.1518
BOLD:AAJ3142	0.00733273439645491	12.89634
BOLD:AAJ3200	1.20672539914232e-05	48.2275285714286
BOLD:AAJ3239	9.34363771314215e-05	32.4578125
BOLD:AAJ3252	0.000294711520363405	10.8756666666667
BOLD:AAJ3289	2.4921723104161e-05	39.6945666666667
BOLD:AAJ3326	9.64031798901747e-06	54.1366333333333
BOLD:AAJ3330	0.00099195301883035	10.874
BOLD:AAJ3345	0.00267779266820636	10.8307285714286
BOLD:AAJ3385	1.66335808874965e-05	45.4088333333333
BOLD:AAJ3472	0	52.6391181818182
BOLD:AAJ3527	6.9063023615842e-05	-26.6850833333333
BOLD:AAJ3601	1.15654163774966e-05	48.0317142857143
BOLD:AAJ3604	7.31547045491159e-06	48.2760142857143
BOLD:AAJ3630	4.03817176244434e-05	43.78392
BOLD:AAJ3674	8.61220645652396e-06	46.1338333333333
BOLD:AAJ3677	0.0120635609295249	10.8438333333333
BOLD:AAJ3684	0.0121154015899893	10.9067
BOLD:AAJ3895	2.4968095116437e-06	44.718
BOLD:AAJ3979	0.000164073983538727	-5.226132
BOLD:AAJ4483	7.26500140259864e-06	-35.3866857142857
BOLD:AAJ4528	2.51224358942262e-05	48.57368
BOLD:AAJ4537	0.00256462295766527	-24.0184545454545
BOLD:AAJ4557	0.000386756157877814	-38.0856615384616
BOLD:AAJ4708	8.88265329183832e-06	-0.258326
BOLD:AAJ4711	1.4687283229834e-05	-31.61435
BOLD:AAJ4725	1.49557076713318e-05	45.9940833333333
BOLD:AAJ4727	2.79036748658349e-06	50.5293714285714
BOLD:AAJ4731	1.41860192399371e-05	50.1043333333333
BOLD:AAJ4743	2.22628824720883e-05	55.0539777777778
BOLD:AAJ4773	5.31330646148533e-06	50.1896571428572
BOLD:AAJ4814	0.000244349281832026	48.34918
BOLD:AAJ4844	0.00049613763013529	43.3077142857143
BOLD:AAJ4865	1.55866448309348e-05	44.9748428571429
BOLD:AAJ4866	3.34800985777446e-05	53.5368333333333
BOLD:AAJ4964	4.04354373062836e-06	49.9227777777778
BOLD:AAJ4972	5.11190628653059e-06	51.8916666666667
BOLD:AAJ4986	1.25201309982021e-06	57.6051111111111
BOLD:AAJ5130	1.56395699858479e-05	-32.6736769230769
BOLD:AAJ5346	0.00835902667475242	10.9305833333333
BOLD:AAJ5372	0.00119032400217079	45.9579888888889
BOLD:AAJ5542	6.73759292212497e-06	-30.2267666666667
BOLD:AAJ5709	8.53971725758586e-06	10.8292666666667
BOLD:AAJ5832	3.97089012358597e-05	49.25414
BOLD:AAJ5966	0.0131335806110102	10.8493
BOLD:AAJ6053	0.000341067707592004	-5.19811
BOLD:AAJ6392	8.6073633343828e-05	54.527625
BOLD:AAJ6414	0.00018307119403479	55.2614
BOLD:AAJ6455	0.0198086540792203	53.1980937499999
BOLD:AAJ6815	3.59286787670475e-06	-2.608
BOLD:AAJ6944	4.19707440045409e-05	55.8044285714286
BOLD:AAJ6954	6.5753791840391e-06	51.3354
BOLD:AAJ6969	2.62521665330992e-05	53.6048571428572
BOLD:AAJ6986	1.0909873161752e-06	47.0608333333333
BOLD:AAJ7066	0	10.891
BOLD:AAJ7193	0.00093272859213071	51.8512176470588
BOLD:AAJ7197	6.97360393880891e-05	51.065
BOLD:AAJ7445	3.16633258214754e-05	-33.3397714285714
BOLD:AAJ7450	0	-38.815775
BOLD:AAJ7560	0.000243333015188498	48.2677
BOLD:AAJ7740	1.26959520551238e-05	10.256073
BOLD:AAJ7886	0	54.2838818181818
BOLD:AAJ7920	2.10955647980419e-05	45.2086666666667
BOLD:AAJ8191	0.00482819611172737	52.5858195945936
BOLD:AAJ8196	0.0234284382241788	58.6441428571429
BOLD:AAJ8510	8.88188070667228e-06	-3.6506
BOLD:AAJ8511	3.33099324624335e-05	9.48604142857143
BOLD:AAJ8626	2.28505635784517e-06	-30.5336153846154
BOLD:AAJ8695	3.09009534575956e-07	51.4194
BOLD:AAJ9136	0.0146163862293638	-24.48066
BOLD:AAJ9220	8.11785404516069e-07	4.10391063636364
BOLD:AAJ9227	4.74871109395607e-05	-1.01810526315789
BOLD:AAJ9232	7.48485240528318e-06	31.2933444444445
BOLD:AAJ9260	2.07538755751728e-05	49.8350363636364
BOLD:AAJ9262	4.2211308910554e-05	10.8985714285714
BOLD:AAJ9313	0.015237298170727	24.92938
BOLD:AAJ9410	0.0820022932857895	-28.4006285714286
BOLD:AAJ9512	0	46.651
BOLD:AAJ9600	0.00044789518464933	-27.6335333333333
BOLD:AAJ9629	0.0151971005081171	-27.6861857142857
BOLD:AAJ9630	0.00744655705563105	-27.4528875
BOLD:AAJ9641	7.88827133898799e-07	45.39297
BOLD:AAJ9704	0.000188451629597754	58.7408571428572
BOLD:AAJ9859	2.49299163001221e-06	54.75
BOLD:AAK0274	4.24669601833059e-05	49.8567142857143
BOLD:AAK0287	0	50.3774285714286
BOLD:AAK0329	1.78210061761626e-05	49.2942
BOLD:AAK0338	0.000298090109626522	48.3515714285714
BOLD:AAK0530	8.77188643244286e-07	51.5248333333333
BOLD:AAK0552	0	51.763
BOLD:AAK0557	0.00282769127280495	49.2105142857143
BOLD:AAK0580	8.81707261702652e-05	49.155084
BOLD:AAK0586	6.30770397249579e-07	46.88544
BOLD:AAK0589	4.62652111383409e-06	48.4007166666667
BOLD:AAK0636	1.91742370449356e-05	37.588
BOLD:AAK0642	0.00227162930019541	38.7408461538462
BOLD:AAK0800	3.61310040312488e-05	51.2819666666667
BOLD:AAK0873	4.7272226844929e-05	49.51451
BOLD:AAK1221	3.67956812940456e-06	49.2914142857143
BOLD:AAK1514	4.15907692926647e-06	58.9008681818181
BOLD:AAK1619	0.47888346208957	10.97546
BOLD:AAK1637	8.15066275213225e-07	16.03477
BOLD:AAK1643	0.00127487765120958	18.7328260869565
BOLD:AAK1705	0	10.87
BOLD:AAK1802	0.000184325946305998	56.281125
BOLD:AAK1856	0	10.8046
BOLD:AAK1860	0.000131922001056222	12.3888571428571
BOLD:AAK1862	0.00667787551805468	32.3421
BOLD:AAK1879	0	10.9560285714286
BOLD:AAK1935	5.93501554409294e-05	34.0114615384616
BOLD:AAK2038	3.54277207819498e-05	52.3876071428571
BOLD:AAK2051	4.36804264538526e-06	48.4982285714286
BOLD:AAK2071	0	10.9374625
BOLD:AAK2214	6.49138061764208e-05	47.9318
BOLD:AAK2238	6.83976604030347e-05	-23.8373636363636
BOLD:AAK2256	2.79149714982381e-05	-21.0834285714286
BOLD:AAK2278	2.0470980428414e-05	-1.0802725
BOLD:AAK2279	0.000143450504740868	19.3083461538462
BOLD:AAK2294	3.58386869325831e-05	-13.1637
BOLD:AAK2295	0.0034230481924044	-17.8876666666667
BOLD:AAK2350	1.01257205215994e-05	10.611
BOLD:AAK2372	0.00220277181003051	-21.5075555555556
BOLD:AAK2478	0.0303027144749779	-35.5508
BOLD:AAK2480	2.55387238874258e-06	-30.8784
BOLD:AAK2762	1.3989635337932e-06	48.19955
BOLD:AAK2824	0	19.4183
BOLD:AAK2868	5.60944829424766e-05	42.6131428571428
BOLD:AAK2880	2.41899025839416e-06	49.655375
BOLD:AAK2939	0	-5.2264
BOLD:AAK2980	2.47589924161247e-05	52.5615777777778
BOLD:AAK2996	3.35226827088641e-06	10.72
BOLD:AAK3030	0	10.94668
BOLD:AAK3071	3.13232153162771e-05	-5.11238833333333
BOLD:AAK3144	0.0318182902650066	73.6409157894738
BOLD:AAK3155	1.2864077891217e-05	47.7564
BOLD:AAK3162	0.000313046326733042	56.7702
BOLD:AAK3167	3.78188831006674e-05	55.5548333333333
BOLD:AAK3172	0.0236849749421227	52.5193111111111
BOLD:AAK3197	0.00731841291906486	17.7504083333333
BOLD:AAK3249	0.000593466710149321	57.0526111111111
BOLD:AAK3315	0.000422338236098157	-20.3058
BOLD:AAK3323	7.44059291354725e-06	49.8464666666667
BOLD:AAK3338	2.96349761115141e-06	48.2255692307692
BOLD:AAK3341	0.000210162968814006	48.1290125
BOLD:AAK3477	2.26227432345676e-06	49.5908095238095
BOLD:AAK3480	3.46724494684329e-06	48.3489347826086
BOLD:AAK3482	3.60569616176123e-06	51.2929142857143
BOLD:AAK3484	0.000311557364103272	47.5073333333333
BOLD:AAK3488	1.38591319572129e-06	36.9872
BOLD:AAK3815	1.06304564489085e-05	49.29068
BOLD:AAK4287	0.000942056703949226	-4.519
BOLD:AAK4319	2.89328559996728e-06	-30.41404
BOLD:AAK4618	0.000150560467024695	50.11171
BOLD:AAK4640	1.95231325173511e-05	51.1788888888889
BOLD:AAK4643	3.25638671809499e-05	51.1287388888889
BOLD:AAK4644	4.77692825438883e-05	52.5043947368421
BOLD:AAK4833	4.99733469574221e-05	-31.4086
BOLD:AAK4887	1.00569374268077e-05	10.4279338461538
BOLD:AAK4895	0.000237004971818372	10.8449666666667
BOLD:AAK4967	1.40707140046293e-06	45.298125
BOLD:AAK4968	9.179396885465e-06	45.9523333333333
BOLD:AAK4989	0.000343713453795297	-25.493085
BOLD:AAK5020	0.0145500615007192	19.5486666666667
BOLD:AAK5517	0.000417236531977686	48.7293833333333
BOLD:AAK5618	0.00138675162322706	10.9184285714286
BOLD:AAK5812	3.73662353820924e-06	49.3572388888889
BOLD:AAK5820	4.31579079396361e-05	44.154
BOLD:AAK5985	0.000144416698637443	55.2830166666667
BOLD:AAK5989	0	58.7228333333333
BOLD:AAK6357	8.887756590563e-05	-0.7226735
BOLD:AAK6369	0.000892992259083411	10.8205272727273
BOLD:AAK6375	2.26707514036509e-05	46.9992833333333
BOLD:AAK6376	5.12533345410842e-06	46.54092
BOLD:AAK6380	2.51536504426528e-05	46.30314
BOLD:AAK6461	2.99138796088752e-06	48.4004
BOLD:AAK6562	0	-29.82748
BOLD:AAK6865	5.4749096127333e-06	45.643325
BOLD:AAK6869	1.87910372204515e-05	45.2557444444444
BOLD:AAK6951	0.000654899236089434	20.4155142857143
BOLD:AAK6952	2.28820975235317e-06	10.235576
BOLD:AAK6953	0.000139507082444285	19.2501333333333
BOLD:AAK6989	3.17683234959657e-06	-31.3968
BOLD:AAK7001	1.06640918526546e-05	-31.7787764705882
BOLD:AAK7002	6.41992453122709e-06	-29.2287111111111
BOLD:AAK7022	2.3300141321063e-05	-33.16475
BOLD:AAK7030	1.40430703281455e-06	-11.4092714285714
BOLD:AAK7032	0.000808220100928792	-1.6156
BOLD:AAK7154	0.0024116083688008	56.6657230769231
BOLD:AAK7270	5.84446512970246e-05	47.93166
BOLD:AAK7532	0.00186190652995286	10.8798
BOLD:AAK7552	0.000588696081973979	10.95545
BOLD:AAK7580	4.9963212473923e-05	55.2302333333333
BOLD:AAK7749	0.0195050564668545	-26.1694454545454
BOLD:AAK7840	1.06981942047911e-06	47.3713
BOLD:AAK7987	4.05116924453038e-06	28.101
BOLD:AAK8152	0.00274681347788453	51.1585559999999
BOLD:AAK8676	3.89318006472503e-05	10.9285
BOLD:AAK8744	9.57679980687375e-06	-30.0778571428571
BOLD:AAK8774	7.05797956555437e-06	-29.0100222222222
BOLD:AAK8901	0.00269739522008637	10.8499444444445
BOLD:AAK9050	0.00109331068523725	15.4704
BOLD:AAK9450	0.000111147046815949	50.2805857142857
BOLD:AAK9465	4.17154122397913e-07	45.3051799999999
BOLD:AAK9467	2.8587218324193e-05	60.5768333333333
BOLD:AAK9737	0.00186194752257483	10.92706
BOLD:AAK9869	0	10.9275
BOLD:AAL0104	4.86496939829709e-06	-27.2873333333333
BOLD:AAL0380	0.000114323113451983	44.0988733333333
BOLD:AAL0503	4.82462056713464e-05	49.9874466666667
BOLD:AAL0570	0.000361591459134982	10.9304166666667
BOLD:AAL0611	1.52393147207628e-06	55.7352714285714
BOLD:AAL0629	0.0853262927264416	-19.28284
BOLD:AAL0659	6.20391052220743e-06	-30.3267375000001
BOLD:AAL0993	0.00091946881591413	31.4815
BOLD:AAL1097	6.32857079514869e-05	58.6860461538462
BOLD:AAL1098	1.80120307724108e-05	53.7200125
BOLD:AAL1133	2.11021877837002e-05	45.5953
BOLD:AAL1387	7.01116344111201e-06	-29.1808142857143
BOLD:AAL1412	0.00107016832971611	68.18855
BOLD:AAL1591	1.44193076739616e-05	52.7880444444444
BOLD:AAL1775	0.00030527196170829	50.3851875
BOLD:AAL1824	1.94434273181388e-05	48.9398
BOLD:AAL2208	3.01661291692777e-05	52.4066666666667
BOLD:AAL2239	4.41821908914104e-05	55.835575
BOLD:AAL2307	3.41177871166746e-05	48.9441666666667
BOLD:AAL2312	1.939935094856e-06	50.1974363636364
BOLD:AAL2317	3.1861806289971e-06	53.89122
BOLD:AAL2325	0.000126448588204707	10.9061642857143
BOLD:AAL2345	2.78671077007222e-05	10.89425
BOLD:AAL2679	2.20854661317379e-05	48.794125
BOLD:AAL2752	0.000980634362298968	33.1410800000001
BOLD:AAL2767	0	-4.49570588235294
BOLD:AAL2780	0.144814252165187	-5.488132
BOLD:AAL2859	0.000102565794824556	-14.5202
BOLD:AAL2909	0	10.9326
BOLD:AAL2914	1.20643217743973e-05	11.1454285714286
BOLD:AAL2932	2.59409054793974e-05	10.7481161904762
BOLD:AAL3369	0.00750653246038744	10.92586
BOLD:AAL3407	2.45592112686138e-06	50.8953266666667
BOLD:AAL3651	4.1746699457136e-05	51.5726666666667
BOLD:AAL3659	0	10.9501166666667
BOLD:AAL3697	2.15201970937805e-05	-26.6862
BOLD:AAL3875	1.56157430418384e-05	47.87434
BOLD:AAL4293	1.00910464270025e-05	49.9166
BOLD:AAL4355	4.46890340322323e-06	50.0786470588236
BOLD:AAL4464	0.00253952019797562	56.9253333333333
BOLD:AAL4467	0.000118457758545657	54.4712
BOLD:AAL4469	6.40831357304249e-05	54.0487
BOLD:AAL4610	8.25964027930673e-06	40.5748
BOLD:AAL5024	3.49201902739677e-05	12.7848571428571
BOLD:AAL5037	0.000132154612582242	-5.22090428571429
BOLD:AAL5084	6.98949132280186e-06	44.5266673076925
BOLD:AAL5459	0.072848618071278	59.3088842105263
BOLD:AAL5550	0.000258188418638031	10.9344
BOLD:AAL5552	2.10800890065733e-05	11.0093333333333
BOLD:AAL5894	0.000239935399649126	42.1030428571429
BOLD:AAL5957	7.6586620976341e-06	50.0593083333333
BOLD:AAL5966	0.000264032105145025	47.04825
BOLD:AAL6115	4.36515646109312e-05	-30.5531
BOLD:AAL6457	0.00092168735588545	32.15618
BOLD:AAL6480	0	-30.7091666666667
BOLD:AAL6984	0.000281389517650339	33.6144545454545
BOLD:AAL7106	0.0173733949330051	10.9087636363636
BOLD:AAL7120	0.000804053081730659	62.34536
BOLD:AAL7151	0.00580078834047224	10.838
BOLD:AAL7174	0.000223467242771594	10.8414285714286
BOLD:AAL7176	0	10.8095
BOLD:AAL7177	2.303522781393e-05	12.086
BOLD:AAL7218	0.00872907352723913	10.9321
BOLD:AAL7225	0.000917389637268284	12.05175
BOLD:AAL7266	0.0178761947245238	10.835
BOLD:AAL7268	0	10.7848666666667
BOLD:AAL7280	0.000454223748595953	10.8499714285714
BOLD:AAL7281	0	10.9021428571429
BOLD:AAL7283	0.000108283454734215	11.6477777777778
BOLD:AAL7285	6.18513459904436e-06	11.6560952380952
BOLD:AAL7286	0.001280266426656	10.8778181818182
BOLD:AAL7287	0.00283911111254376	10.9274782608695
BOLD:AAL7396	1.81388423123075e-05	48.0485285714286
BOLD:AAL7460	0.00394141375420293	33.5981428571429
BOLD:AAL7465	0.000273684575057717	33.5889
BOLD:AAL7509	0.000469521579484117	69.27176
BOLD:AAL7510	8.9883941511956e-06	61.7311714285714
BOLD:AAL7664	2.75596835218615e-06	11.0034545454545
BOLD:AAL7665	0.00926673653748952	10.837
BOLD:AAL7666	3.04207156442468e-06	11.4881111111111
BOLD:AAL7779	0.00169911230627014	34.72162
BOLD:AAL7784	0.000104040864355021	33.6466333333333
BOLD:AAL7823	0.00102384605653786	33.22091
BOLD:AAL8225	0	35.48175
BOLD:AAL8235	9.26272014882654e-05	36.3532
BOLD:AAL8247	0.0845515962257656	15.618075
BOLD:AAL8250	0	42.7488
BOLD:AAL8257	0.00467504997530163	42.53519375
BOLD:AAL8261	1.12303581843549e-05	48.9722166666667
BOLD:AAL8263	0.000205602077638843	53.2874
BOLD:AAL8276	0	-35.4218
BOLD:AAL8281	0.000343360032671602	58.62714
BOLD:AAL8285	0.00042133872909611	55.78824
BOLD:AAL8286	0.00170355909849006	54.6139333333333
BOLD:AAL8289	7.2219522632022e-06	53.6846833333333
BOLD:AAL8912	0.000146389038995396	-19.2950875
BOLD:AAL9059	0	33.5216818181818
BOLD:AAL9164	0	10.9182
BOLD:AAL9209	1.05397754421279e-06	63.32284
BOLD:AAL9363	0.00941813916133709	10.9318819047619
BOLD:AAL9364	0.000393077923997842	11.0006153846154
BOLD:AAL9379	0.000482167580354237	13.3625333333333
BOLD:AAL9433	4.07985264249511e-06	34.19988
BOLD:AAL9511	2.11680046098454e-05	-32.8125666666667
BOLD:AAL9512	3.09957108061417e-05	-31.25046
BOLD:AAL9736	4.13298614539123e-05	-28.6630571428571
BOLD:AAM0228	2.81362682307051e-06	49.3653181818182
BOLD:AAM0444	0.000112343046337586	-30.07656
BOLD:AAM0461	5.76957228032961e-06	42.60516
BOLD:AAM0530	1.34665120671623e-05	-32.3785166666667
BOLD:AAM0542	9.01171196785048e-05	-33.1244
BOLD:AAM1050	0	10.8988571428571
BOLD:AAM1056	0	10.9213333333333
BOLD:AAM1058	9.78438244760916e-05	10.9762
BOLD:AAM1064	0.000341463054901761	10.867
BOLD:AAM1068	1.69772931222118e-05	10.9260555555556
BOLD:AAM1071	0	10.8636666666667
BOLD:AAM1072	0	10.9214
BOLD:AAM1073	0	10.8686666666667
BOLD:AAM1080	0.000427888423467295	10.9132
BOLD:AAM1082	0	10.9674
BOLD:AAM1083	0.000291402812976158	10.9355
BOLD:AAM1091	0	10.9144285714286
BOLD:AAM1102	5.58556213205355e-05	10.944
BOLD:AAM1103	0	10.909
BOLD:AAM1108	0	10.9399
BOLD:AAM1176	0.000510680488586732	10.937
BOLD:AAM1293	2.32403204023409e-05	-20.3348
BOLD:AAM1503	0.00277190550644505	19.5006
BOLD:AAM1674	0	-4.49490909090909
BOLD:AAM1848	0.000290977360122995	-4.5895
BOLD:AAM1868	0.00226018488430447	-18.1924444444444
BOLD:AAM1944	4.63212176730854e-06	40.4817714285714
BOLD:AAM2041	0.00634624911243219	-16.7688
BOLD:AAM2042	0.000477804218696499	-16.7958
BOLD:AAM2126	0.0001769315914767	-16.98625
BOLD:AAM2131	0	-13.9318333333333
BOLD:AAM2229	0	-5.47006666666667
BOLD:AAM2254	6.34297474220835e-05	53.4963933333333
BOLD:AAM2381	5.91988663238368e-06	-4.439
BOLD:AAM2429	0.000888658815883134	-21.4761666666667
BOLD:AAM2436	0.00286853717150424	-21.3744
BOLD:AAM2500	6.21893479000647e-07	47.7868583333333
BOLD:AAM2537	0.00369495591322658	-23.438
BOLD:AAM2538	3.98027207323641e-05	-16.072
BOLD:AAM2613	4.84357518823291e-05	-22.5046666666667
BOLD:AAM2739	0.000214680423401524	-14.8998
BOLD:AAM2781	2.27271906505125e-05	44.3550875
BOLD:AAM2796	0.00200515322651698	-18.1818
BOLD:AAM2982	0.000541962592075723	-20.5055
BOLD:AAM2994	3.36256986798878e-05	-21.4028888888889
BOLD:AAM3152	6.01421744296028e-05	45.3741272727273
BOLD:AAM3214	8.2297876250215e-07	48.2556529411764
BOLD:AAM3275	3.47943544243066e-05	45.3487272727273
BOLD:AAM3333	0.000183421391077955	-16.7771666666667
BOLD:AAM3561	8.22403235025596e-06	50.1098615384615
BOLD:AAM3563	0.000172334202654752	48.318
BOLD:AAM3573	0.000551319988033481	56.64293125
BOLD:AAM3639	4.37464908135172e-06	53.7297
BOLD:AAM3640	1.31507867001917e-05	48.4556090909091
BOLD:AAM3758	1.36224912764727e-06	51.2755523809524
BOLD:AAM3761	0.000177461182725042	-21.0542857142857
BOLD:AAM3778	3.44505986495112e-06	46.7886
BOLD:AAM3779	5.84141521544319e-06	52.5685833333333
